日付,都道府県,学校種,学校名,試験名,試験地,住所,時間,,,,,,,,,,,,,,,,,,
2026/02/06,栃木県,高等学校,栃木県立矢板高等学校,,特色選抜,栃木県矢板市片俣618-2,
2026/02/06,静岡県,大学,愛知淑徳大学,一般選抜（前期）,浜松会場,浜松市中央区東伊場1-1-26,
2026/02/06,富山県,大学,工学院大学,A日程サテライト(2/5-6),富山県民会館,富山県富山市新総曲輪4-18,
2026/02/06,富山県,大学,関西大学,,富山県中小企業研修センター,富山県富山市赤江町1-7,
2026/02/06,富山県,大学,中京大学,一般前期A/M／総合型・推薦,富山県農協会館,富山市新総曲輪2-21,
2026/02/06,福井県,大学,関西大学,,福井市地域交流プラザ,福井県福井市手寄1丁目4-1,
2026/02/06,福井県,大学,中京大学,一般前期A/M／総合型・推薦,福井商工会議所ビル,福井県福井市西木田2-8-1,
2026/02/06,福島県,大学,尚絅学院大学,一般選抜 前期（地方会場）,駿優予備学校郡山校,福島県郡山市駅前1-12-6,
2026/02/06,福島県,大学,白鴎大学,学業特待・一般選抜,駿優予備学校 郡山校,福島県郡山市駅前1-12-6,
2026/02/06,福島県,大学,仙台大学,一般選抜前期A方式,郡山会場（セルフミーティングルーム虎丸）,福島県郡山市虎丸町15番4号,
2026/02/06,福島県,大学,白鴎大学,学業特待・一般選抜,コラッセふくしま,福島県福島市三河南町1-20,
2026/02/06,北海道,大学,北星学園大学,一般選抜Ⅰ期,旭川会場,北海道旭川市5条通4丁目,
2026/02/06,北海道,大学,北星学園大学,一般選抜Ⅰ期・Ⅱ期,札幌会場（本学校舎）,北海道札幌市厚別区大谷地西2-3-1,
2026/02/06,北海道,大学,中京大学,一般前期A,TKP ガーデンシティ札幌駅前,北海道札幌市中央区北2条西2-19,
2026/02/06,北海道,大学,仙台大学,一般選抜前期A方式,札幌会場（ホテルポールスター札幌）,北海道札幌市中央区北4条西6丁目,
2026/02/06,北海道,大学,工学院大学,A日程サテライト(2/5-6),北農健保会館,北海道札幌市中央区北4条西7丁目1-4,
2026/02/06,北海道,大学,東京理科大学,一般選抜B・S方式,札幌試験場（代々木ゼミナール札幌校）,北海道札幌市北区北7条西2-5,
2026/02/06,北海道,大学,関西大学,,代々木ゼミナール札幌校,北海道札幌市北区北7条西2丁目5,
2026/02/06,北海道,大学,北星学園大学,一般選抜Ⅰ期,帯広会場,北海道帯広市西7条南6丁目2番地,
2026/02/06,北海道,大学,北星学園大学,一般選抜Ⅰ期,函館会場,北海道函館市若松町15番7号,
2026/02/06,愛知県,大学,同志社大学,一般選抜入学試験,日本ガイシ スポーツプラザ,名古屋市南区東又兵ヱ町5-1-16,
